source,similarity,target,rank
79,0.007643819905277072,10,46
1,0.007659781263527843,10,47
6,0.00769745691113588,10,48
117,0.007766590416985242,10,49
51,0.007780718172898826,10,50
110,0.007783567187060081,10,51
37,0.00778991208277402,10,52
68,0.007792040757689356,10,53
13,0.007803817366081489,10,54
93,0.007867035846236714,10,55
35,0.007868890444339693,10,56
41,0.007882215820419702,10,57
31,0.00789230396807361,10,58
107,0.00806763777504671,10,59
5,0.008081301917277961,10,60
77,0.008087408338527946,10,61
19,0.008113826933627166,10,62
116,0.008237826682833127,10,63
84,0.008244238061382747,10,64
78,0.008305039333633801,10,65
55,0.008389528680257996,10,66
27,0.008440800687739225,10,67
97,0.008653522706811856,10,68
29,0.008720791147549978,10,69
25,0.008940154074820295,10,70
44,0.009029638338301837,10,71
101,0.009324985221837778,10,72
96,0.009372750405296948,10,73
42,0.00943100418344911,10,74
22,0.009556936459079068,10,75
9,0.009642298046676157,10,76
114,0.009778467488500753,10,77
40,0.010805494149978556,10,78
2,0.010880914931042818,10,79
62,0.011333703749342838,10,80
33,0.011615918825075178,10,81
38,0.012498104853250203,10,82
98,0.013574118681583869,10,83
46,0.014902392492400218,10,84
94,0.021984249429658043,10,85
3,0.03732179916689282,10,86
18,0.04511777006573359,10,87
112,0.08895021083000243,10,88
10,0.0048452526300786225,11,1
89,0.004918794220301281,11,2
88,0.005130651087443927,11,3
7,0.005174817605642645,11,4
26,0.0053029255684815535,11,5
48,0.005358062099787841,11,6
73,0.006090020765534443,11,7
87,0.0063961255068019085,11,8
6,0.006598197387819749,11,9
14,0.006676495205827138,11,10
23,0.006995105173597249,11,11
102,0.006997903052580523,11,12
106,0.007028146856752682,11,13
83,0.0070400832176157335,11,14
119,0.007048116108805846,11,15
85,0.007080491186370552,11,16
76,0.007158000503473261,11,17
75,0.007239049636152517,11,18
0,0.0072808610643321225,11,19
17,0.007309087832810923,11,20
63,0.007361627639114521,11,21
120,0.007365241300095304,11,22
82,0.007415103959028446,11,23
86,0.007512770196882235,11,24
90,0.0075148924599612865,11,25
64,0.007515807698205035,11,26
35,0.007572019772730032,11,27
84,0.007575273177353292,11,28
12,0.007588928848744403,11,29
16,0.0075944211465288625,11,30
34,0.007600579321500711,11,31
79,0.007643424849177127,11,32
56,0.0076438016012680965,11,33
113,0.007657789177106911,11,34
72,0.00767502431092415,11,35
28,0.007680610549234745,11,36
95,0.007703167344641271,11,37
55,0.007734365470510429,11,38
111,0.0077650553718376925,11,39
8,0.007791594704584681,11,40
65,0.00779396054709891,11,41
80,0.007801683020769445,11,42
25,0.007808107006736509,11,43
69,0.007837659333863822,11,44
116,0.007855941963046509,11,45
47,0.007876414279098465,11,46
81,0.0078770219762615,11,47
74,0.00788805719826191,11,48
24,0.007927334432299982,11,49
30,0.007943720247690411,11,50
45,0.007982851622857612,11,51
4,0.008005515602357516,11,52
44,0.008026322678464481,11,53
101,0.008050957011157323,11,54
13,0.00806149419978186,11,55
42,0.00806943905358104,11,56
37,0.008083888194762578,11,57
110,0.008098250788916683,11,58
117,0.008142676586916031,11,59
68,0.008208857033883188,11,60
77,0.00826344240074095,11,61
31,0.00831120457891299,11,62
114,0.008334686623671428,11,63
107,0.00834936615616333,11,64
93,0.008360193196161547,11,65
78,0.008374109485422498,11,66
41,0.008378735476894272,11,67
51,0.00838740748645761,11,68
29,0.008452155227292257,11,69
19,0.008460572573731118,11,70
97,0.008465542733287479,11,71
1,0.00856121019614331,11,72
27,0.008747650433616694,11,73
22,0.008974142233672433,11,74
9,0.009115862110513406,11,75
5,0.00924438391022886,11,76
96,0.009359216315210528,11,77
2,0.01001781584471051,11,78
62,0.010235872231187604,11,79
33,0.010521891022531316,11,80
40,0.010659412585216965,11,81
98,0.011610828987835498,11,82
38,0.013208418413586553,11,83
46,0.01455771702012143,11,84
94,0.019236729836013877,11,85
3,0.03429847514519835,11,86
18,0.04621765579555803,11,87
112,0.09008710298306088,11,88
28,0.004301047619518439,12,1
24,0.004387226857876847,12,2
34,0.004412482384217764,12,3
4,0.004426879041785736,12,4
68,0.004438573476671204,12,5
1,0.004475613973630388,12,6
5,0.004488140564697818,12,7
75,0.0045018986208165135,12,8
16,0.004534273774090325,12,9
51,0.004593063318002244,12,10
23,0.004615520351725078,12,11
30,0.0046922718198159075,12,12
74,0.004696768210271984,12,13
113,0.004702592089745328,12,14
82,0.004756279873592839,12,15
56,0.00477580069537098,12,16
80,0.004802238975644912,12,17
8,0.004867218418808217,12,18
110,0.004893992475355269,12,19
72,0.004897305393340434,12,20
117,0.004899047991193117,12,21
69,0.004902528140186768,12,22
45,0.004906249972256971,12,23
41,0.004909859066072997,12,24
13,0.004964683148814153,12,25
86,0.005000338344592237,12,26
14,0.005033925736811384,12,27
120,0.005046074881565166,12,28
81,0.005071120209024893,12,29
31,0.0051197130533585655,12,30
87,0.005160721618037156,12,31
85,0.005179854639846604,12,32
37,0.005188011186878949,12,33
90,0.005196478588240128,12,34
93,0.0052483075104516885,12,35
0,0.005296162988091213,12,36
65,0.005329935822886767,12,37
19,0.005340269811869303,12,38
83,0.0053753321413985145,12,39
119,0.0053774714471303,12,40
107,0.005393130936178436,12,41
47,0.005409988232737861,12,42
63,0.005494745722079641,12,43
111,0.005541507814853741,12,44
27,0.00554219144729462,12,45
77,0.005578162619073956,12,46
79,0.005592302278888073,12,47
76,0.006009776685963919,12,48
64,0.006048247906487503,12,49
35,0.006094403021076666,12,50
48,0.006219525485444244,12,51
29,0.0063697648531020334,12,52
26,0.0067488209705852675,12,53
116,0.0068685851039557155,12,54
17,0.006957330115559324,12,55
97,0.007101026899248519,12,56
102,0.007119604384357436,12,57
96,0.007336216657590988,12,58
84,0.007479535340044863,12,59
10,0.007529721245543408,12,60
88,0.007560757190662404,12,61
78,0.007602260743448386,12,62
73,0.007711405960083018,12,63
42,0.008156878877097595,12,64
22,0.008312745782645736,12,65
7,0.008317763749733476,12,66
89,0.008348474791948113,12,67
11,0.00841572685641001,12,68
2,0.008472910770869202,12,69
55,0.008870496978067743,12,70
95,0.008911425657312178,12,71
44,0.008954722767487433,12,72
25,0.009194374103514091,12,73
9,0.009860765288857043,12,74
101,0.010070140130936656,12,75
40,0.010174898441730584,12,76
114,0.010250962067659852,12,77
62,0.010354777051732822,12,78
106,0.010984059200656149,12,79
33,0.011618407872321268,12,80
6,0.012629669890796391,12,81
98,0.01301963470059242,12,82
38,0.013479235638698572,12,83
46,0.01527240928826179,12,84
94,0.020997323255970368,12,85
3,0.038144895999123185,12,86
18,0.04421674511759588,12,87
112,0.09425122451603807,12,88
4,0.0039060056628228423,13,1
68,0.003916314628275797,13,2
24,0.003940719857223773,13,3
28,0.003964218473186065,13,4
51,0.003996641844718152,13,5
1,0.004044717767601624,13,6
75,0.00406351568171337,13,7
5,0.004064316180570016,13,8
34,0.004075253114934285,13,9
82,0.00407867913818305,13,10
23,0.004092905311462669,13,11
74,0.0041102375865059715,13,12
41,0.0041154019001395925,13,13
69,0.004139461012854229,13,14
113,0.004141037653857538,13,15
110,0.004147038339620268,13,16
16,0.0041483878370551786,13,17
80,0.004156623490564781,13,18
30,0.004186178313792754,13,19
120,0.004196033548004685,13,20
8,0.004253150894148239,13,21
72,0.004254088910457643,13,22
117,0.004279581952450151,13,23
12,0.004285585409175896,13,24
81,0.004301925172647714,13,25
45,0.004325371269910505,13,26
31,0.0043372628355748954,13,27
37,0.00435116253847756,13,28
90,0.004359149506771187,13,29
56,0.004363260106334699,13,30
93,0.0043998108056911844,13,31
0,0.004435805245912805,13,32
86,0.004451227363413857,13,33
65,0.004476729855486528,13,34
27,0.004484380870814153,13,35
85,0.004509053002967112,13,36
77,0.004533780366136941,13,37
19,0.004536676291106545,13,38
83,0.004542112569101753,13,39
119,0.00456714825410065,13,40
107,0.004582355669133231,13,41
14,0.0045958845724779485,13,42
47,0.004654928020031868,13,43
79,0.004667752505458478,13,44
63,0.004695927893960783,13,45
111,0.004874015237847806,13,46
87,0.004938210121137043,13,47
29,0.005147300058745197,13,48
35,0.005303620567947309,13,49
76,0.0053738946120156506,13,50
64,0.005600971363238116,13,51
97,0.005819516815915526,13,52
48,0.005962023281389173,13,53
116,0.006060277662837343,13,54
96,0.006129974584431319,13,55
17,0.006329164835621737,13,56
84,0.006626492328460576,13,57
102,0.006833629406180486,13,58
22,0.006834040934964647,13,59
73,0.006857567376871487,13,60
26,0.007013202636434235,13,61
2,0.007415651146038149,13,62
42,0.007463200010723203,13,63
55,0.007640421287720245,13,64
10,0.007856899585983013,13,65
88,0.007953577038590787,13,66
44,0.008031053400886279,13,67
25,0.008089284755523396,13,68
7,0.00827633038548603,13,69
78,0.008429374444433813,13,70
95,0.008433665301232574,13,71
62,0.00862882809260701,13,72
89,0.008637249731247798,13,73
11,0.008990950796211261,13,74
101,0.009170999741574648,13,75
114,0.009357691511616695,13,76
40,0.009778505827592876,13,77
9,0.01028991306716942,13,78
33,0.01059769627652396,13,79
106,0.010760125674556975,13,80
98,0.012301741312847447,13,81
6,0.012415524160575675,13,82
38,0.014479647824451103,13,83
46,0.014566858989895626,13,84
94,0.020012599291810318,13,85
3,0.03628294360611861,13,86
18,0.04682716735344161,13,87
112,0.0963609948193378,13,88
23,0.004529432550425261,14,1
24,0.0045452872843029235,14,2
4,0.004577077086164172,14,3
28,0.0046172315503910655,14,4
34,0.004628246960000415,14,5
80,0.004692669629876911,14,6
82,0.004701510539022347,14,7
68,0.0047196309721634355,14,8
75,0.004724635401326727,14,9
16,0.00472550151750073,14,10
113,0.004729636878474164,14,11
110,0.004742405967610663,14,12
41,0.004748909295418047,14,13
51,0.0047632983058608636,14,14
12,0.004763768423122761,14,15
30,0.004785068062301501,14,16
74,0.0047850986779345295,14,17
85,0.004804074168044736,14,18
56,0.0048204009576312545,14,19
120,0.00482431266883987,14,20
86,0.004831311071254563,14,21
69,0.0048396547569112824,14,22
13,0.004852519131870459,14,23
1,0.004855918802447845,14,24
119,0.0048810839419782814,14,25
8,0.004887624850901773,14,26
90,0.004905796882282876,14,27
117,0.004907916648545729,14,28
72,0.00492122241829962,14,29
81,0.004925789635520483,14,30
83,0.0049281069018165535,14,31
45,0.004970283582380497,14,32
31,0.004973944896586424,14,33
0,0.004987293009126481,14,34
37,0.004998529356911918,14,35
79,0.005012773925201275,14,36
93,0.005029069321825674,14,37
65,0.005112775121958513,14,38
5,0.00511912762672706,14,39
87,0.00515414660310809,14,40
63,0.005175459160801643,14,41
77,0.005182182120108014,14,42
47,0.005239883956537517,14,43
107,0.005252561817184809,14,44
19,0.005265084646212004,14,45
27,0.005297618120606584,14,46
111,0.005482478079310238,14,47
35,0.00566612092314045,14,48
29,0.005752839095953699,14,49
48,0.0058490247991830335,14,50
64,0.006064363714461618,14,51
97,0.0061173302130278495,14,52
76,0.006278015647781521,14,53
116,0.006319799933313774,14,54
96,0.0066289337539722215,14,55
73,0.006643946487782992,14,56
26,0.006657571668485129,14,57
22,0.0066631038137057175,14,58
84,0.0066808527006707585,14,59
102,0.006783375375939649,14,60
17,0.006795736655336282,14,61
55,0.00719547863819181,14,62
42,0.007393243321885401,14,63
10,0.007589564079907629,14,64
88,0.007711006819983046,14,65
25,0.007853769164330893,14,66
7,0.007866693335166652,14,67
2,0.007964464038612507,14,68
44,0.008086350250652186,14,69
89,0.00815355372142701,14,70
62,0.008598044378978265,14,71
78,0.008692408356088532,14,72
101,0.008768894794301985,14,73
11,0.008774303914803716,14,74
95,0.008993192048842524,14,75
114,0.009063447571781125,14,76
9,0.009907714952283486,14,77
106,0.010142256061237087,14,78
40,0.010329297445690888,14,79
33,0.010603159707635479,14,80
6,0.01131002434005457,14,81
98,0.012002651997451985,14,82
46,0.014638549351426833,14,83
38,0.015165326262401302,14,84
94,0.019191260973098534,14,85
3,0.035128697668008746,14,86
18,0.05001179937838762,14,87
112,0.1045497959528745,14,88
24,0.004202244935135324,16,1
4,0.004230496706036702,16,2
28,0.004276301943399896,16,3
34,0.004286195757075784,16,4
5,0.004329852688590874,16,5
68,0.00435411008369091,16,6
51,0.004370714228328798,16,7
1,0.0043906864755812736,16,8
12,0.004429822558457808,16,9
30,0.004453241333094771,16,10
80,0.00446590530172164,16,11
23,0.004494342831938392,16,12
56,0.004495182169995338,16,13
75,0.0045174757484934824,16,14
110,0.004528122751851105,16,15
41,0.004565470625845558,16,16
74,0.004576931008786422,16,17
8,0.004597117517943672,16,18
113,0.004613607507726991,16,19
13,0.004639266792123786,16,20
82,0.004645643799051968,16,21
45,0.004651278493863709,16,22
69,0.004660280467504441,16,23
117,0.004675352872121397,16,24
86,0.004675724370002521,16,25
31,0.004697760837693354,16,26
72,0.004706420420301449,16,27
120,0.004741567330372787,16,28
85,0.00474786262393867,16,29
81,0.004812055347758748,16,30
90,0.004818002243904496,16,31
37,0.004868715218978803,16,32
14,0.00488894989465527,16,33
19,0.004918314408547175,16,34
93,0.004931844312199507,16,35
27,0.0049879728320944006,16,36
65,0.004993765957394647,16,37
0,0.005002464576141286,16,38
83,0.005006668173729412,16,39
107,0.005020942006701445,16,40
119,0.005071438394116057,16,41
47,0.005090416133829212,16,42
77,0.005164858077696177,16,43
63,0.005217264707160663,16,44
79,0.005231986660837018,16,45
87,0.0052919939663006454,16,46
111,0.005366976723932715,16,47
29,0.00582127914057029,16,48
35,0.005877954477210956,16,49
76,0.005964489878150903,16,50
64,0.006043747558708512,16,51
48,0.006229191938024625,16,52
97,0.006446518982060279,16,53
116,0.006572957485587727,16,54
17,0.006590858600962424,16,55
26,0.0067278926565247366,16,56
96,0.006893739688750622,16,57
102,0.007052798808551475,16,58
84,0.007247642705091373,16,59
73,0.007260605334233339,16,60
22,0.007394062958159586,16,61
10,0.007746966492303109,16,62
88,0.007772213098917957,16,63
2,0.008013768636682461,16,64
78,0.008137799141600732,16,65
42,0.008162259099837033,16,66
55,0.008225684396494737,16,67
89,0.008452279843844224,16,68
44,0.008488711795730186,16,69
11,0.008503579378568493,16,70
7,0.008556457804046569,16,71
25,0.008597664449054188,16,72
95,0.008618487442599743,16,73
62,0.009455320409826773,16,74
101,0.009739994518856099,16,75
114,0.009932434510463994,16,76
40,0.009949042468560654,16,77
106,0.010602578345588531,16,78
9,0.010691882500956762,16,79
33,0.011270344821500244,16,80
6,0.012468535567813466,16,81
98,0.012752636458343125,16,82
46,0.013606354295527368,16,83
38,0.013962709693879916,16,84
94,0.020215525706067772,16,85
3,0.03691000234534658,16,86
18,0.047484593083438664,16,87
112,0.09993651393824854,16,88
76,0.004169393423747336,17,1
87,0.004483183804577129,17,2
73,0.004615540278357089,17,3
85,0.004648434880694996,17,4
102,0.004793211988352475,17,5
26,0.004921733436291764,17,6
0,0.004994672139642997,17,7
10,0.005112037124567204,17,8
65,0.0051701139497422055,17,9
81,0.005199653786268299,17,10
120,0.005214185322845455,17,11
119,0.005287017396012339,17,12
63,0.005307073579928656,17,13
88,0.0053390295606052796,17,14
14,0.0053563123058367745,17,15
86,0.005375331146163398,17,16
55,0.0054323438308473415,17,17
72,0.005453651396270853,17,18
7,0.005464401340379843,17,19
111,0.005466116466329218,17,20
30,0.00546620732322034,17,21
90,0.005478848462255326,17,22
69,0.005533204474634901,17,23
45,0.005562165426504673,17,24
37,0.005574208290029747,17,25
47,0.005656611835907155,17,26
16,0.005674226319732245,17,27
89,0.005678193067875981,17,28
79,0.005681817831607261,17,29
113,0.005686164223235202,17,30
56,0.0056878177617905035,17,31
82,0.005703540114710748,17,32
93,0.0057122097879815925,17,33
23,0.005715459373496379,17,34
28,0.005733740090402284,17,35
48,0.005738859502573246,17,36
110,0.005754879862447493,17,37
80,0.0057553959735480165,17,38
22,0.005767147785315729,17,39
97,0.005772548232070851,17,40
83,0.005774600204450975,17,41
77,0.00579871956747835,17,42
27,0.005800989281097846,17,43
13,0.005827596191918749,17,44
75,0.005838975280401115,17,45
4,0.005839017168064231,17,46
64,0.00589657023890322,17,47
8,0.005905882489014691,17,48
34,0.0059117468753269176,17,49
74,0.005932368238916741,17,50
31,0.005949062809804784,17,51
41,0.005969091241682878,17,52
107,0.005980459399664961,17,53
68,0.006019120645569198,17,54
44,0.006030524991624819,17,55
96,0.0060479511055224755,17,56
116,0.006098447494466419,17,57
19,0.006117029592186074,17,58
117,0.0061182737913579865,17,59
51,0.006118542271647209,17,60
24,0.006203750454473855,17,61
95,0.006209969503706336,17,62
11,0.0063077216858784535,17,63
1,0.00632408897868364,17,64
12,0.006358685243623485,17,65
29,0.006382624241607293,17,66
35,0.006615708835360556,17,67
84,0.00686639010356449,17,68
101,0.006929331495541757,17,69
5,0.006935423379070715,17,70
42,0.007072024359475293,17,71
62,0.007209605923535922,17,72
25,0.007228941775173636,17,73
106,0.007619512461526257,17,74
78,0.007659125357270313,17,75
9,0.0077160136609772945,17,76
114,0.00794243528330163,17,77
33,0.008160142019257188,17,78
2,0.008357159664845515,17,79
6,0.008390113793881104,17,80
98,0.010858272586145468,17,81
38,0.011683617132289492,17,82
40,0.012554107107207946,17,83
46,0.01602563144613578,17,84
94,0.017203316832869797,17,85
18,0.039516012758550434,17,86
3,0.04694778648235853,17,87
112,0.06703498268130315,17,88
119,0.004308781528231664,18,1
56,0.004527055269096247,18,2
85,0.004547814955606078,18,3
23,0.004548737041102147,18,4
87,0.0046033515178577344,18,5
90,0.004719133795152763,18,6
0,0.004782477542181196,18,7
111,0.004802574680426108,18,8
14,0.004810926693001871,18,9
34,0.004884983647956642,18,10
48,0.004918711103698237,18,11
37,0.004924454764971387,18,12
16,0.004991338663581257,18,13
79,0.00499698928799297,18,14
83,0.005012140555483047,18,15
28,0.0050321814633002004,18,16
86,0.005058669387012715,18,17
75,0.005065878651788536,18,18
81,0.005066913370452508,18,19
113,0.005104517429320832,18,20
47,0.005116144154550195,18,21
45,0.005151434622681306,18,22
65,0.005153938364029442,18,23
82,0.005220764266786748,18,24
69,0.005228632764641361,18,25
80,0.005249813122400138,18,26
120,0.0052533182420774205,18,27
63,0.005272236909916295,18,28
4,0.0052912495947280425,18,29
24,0.005311471029582848,18,30
12,0.0053118103402910455,18,31
73,0.005349677487928806,18,32
55,0.005378934619773346,18,33
110,0.005411708504526769,18,34
51,0.005513649930456221,18,35
74,0.005529707383081783,18,36
41,0.005532987661540867,18,37
117,0.005564275853355283,18,38
25,0.005644754015783904,18,39
31,0.00566552634974582,18,40
102,0.005670122065034255,18,41
13,0.005678455294383711,18,42
